test_id,ref_id,test_name,ref_name,similarity
44877,44877,jointstockcompanyavtovaz,jointstockcompanyavtovaz,1.0
15101,15101,rabieehamidreza,rabieehamidreza,1.0
48320,48320,shenzhen5ghightechinnovationcolimited,shenzhen5ghightechinnovationcolimited,1.0
52654,52654,jointstockcompanyaeroelektromash,jointstockcompanyaeroelektromash,1.0
39140,39140,limitedliabilitycompanyyadrofabdubna,limitedliabilitycompanyyadrofabdubna,1.0
8389,8389,mubarakumidmedhat,mubarakumidmedhat,1.0
16841,16841,velinvestmentdoo,velinvestmentdoo,1.0
35199,35199,jscpkkmilandr,jscpkkmilandr,1.0
51454,51454,centrocreditbank,centrocreditbank,1.0
49199,49199,limitedliabilitycompanyproductionplantnamedaftershaumyan,limitedliabilitycompanyproductionplantnamedaftershaumyan,1.0
25912,25912,kishasianavak,kishasianavak,1.0
41114,41114,limitedliabilitycompanyosnovalab,limitedliabilitycompanyosnovalab,1.0
37664,37664,krylovstatescientificcenterfederalstateunitaryenterprise,krylovstatescientificcenterfederalstateunitaryenterprise,1.0
47545,47545,it1kholding,it1kholding,1.0
46669,46669,changguangsatellitetechnologycoltd,changguangsatellitetechnologycoltd,1.0
43284,43284,pawellshippingcollp,pawellshippingcollp,1.0
17166,17166,alaniziabdalrahmankhalafubaydjuday,alaniziabdalrahmankhalafubaydjuday,1.0
50172,50172,machinelearninglabsro,machinelearninglabsro,1.0
49964,49964,jointstockcompanyakmetron,jointstockcompanyakmetron,1.0
32124,32124,vabo2017ood,vabo2017ood,1.0
26585,26585,smilewalletllc,smilewalletllc,1.0
6939,6939,alahdalmohammadhamdimohammadsadiq,alahdalmohammadhamdimohammadsadiq,1.0
10391,10391,islamicrevolutionaryguardcorps,islamicrevolutionaryguardcorps,1.0
16363,16363,bokoharam,bokoharam,1.0
8813,8813,komotko,komotko,1.0
10587,10587,noormuhammadabdulmajeed,noormuhammadabdulmajeed,1.0
49161,49161,gasindustryinsurancecompanysogaz,gasindustryinsurancecompanysogaz,1.0
41664,41664,resguardodevaloresyserviciosintegralesrsvisadecv,resguardodevaloresyserviciosintegralesrsvisadecv,1.0
9406,9406,inmobiliariaelescorpiondelnortesadecv,inmobiliariaelescorpiondelnortesadecv,1.0
45709,45709,albatrosooo,albatrosooo,1.0
28313,28313,superlanoadolforamon,superlanoadolforamon,1.0
23323,23323,kanilaigroupinternational,kanilaigroupinternational,1.0
45027,45027,jointstockcompany419aircraftrepairplant,jointstockcompany419aircraftrepairplant,1.0
50770,50770,jointstockcompanymoscowscientificandproductioncomplexofavionicaovuspensky,jointstockcompanymoscowscientificandproductioncomplexofavionicaovuspensky,1.0
19937,19937,inversioneslaplatammsenca,inversioneslaplatammsenca,1.0
22267,22267,alhamidhashimmuhsinaydarus,alhamidhashimmuhsinaydarus,1.0
40737,40737,shamsabadihossein,shamsabadihossein,1.0
45552,45552,agrovocedoolaktasi,agrovocedoolaktasi,1.0
10584,10584,salimihosein,salimihosein,1.0
48552,48552,llcinnobeton21,llcinnobeton21,1.0
27963,27963,bayaltunismail,bayaltunismail,1.0
19494,19494,riyongmu,riyongmu,1.0
36456,36456,bitriverag,bitriverag,1.0
36860,36860,savchenkoevgenystepanovich,savchenkoevgenystepanovich,1.0
35005,35005,llcvebservice,llcvebservice,1.0
35859,35859,publicjointstockcompanyarzamasskoenauchnoproizvodstvennoepredpriyatietempavia,publicjointstockcompanyarzamasskoenauchnoproizvodstvennoepredpriyatietempavia,1.0
34502,34502,oootamozhennayakarta,oootamozhennayakarta,1.0
36828,36828,mitinsergeigerasimovich,mitinsergeigerasimovich,1.0
51038,51038,ayttcnctakimtezgahlarimakinesanayiveticaretlimitedsirketi,ayttcnctakimtezgahlarimakinesanayiveticaretlimitedsirketi,1.0
36786,36786,gusevdenisvladimirovich,gusevdenisvladimirovich,1.0
21546,21546,ofogsabzedaryacompany,ofogsabzedaryacompany,1.0
22097,22097,tabaqqasim,tabaqqasim,1.0
37725,37725,sosonnyyalekseypetrovich,sosonnyyalekseypetrovich,1.0
36849,36849,petinairinaalexandrovna,petinairinaalexandrovna,1.0
52092,52092,royalsonaosoo,royalsonaosoo,1.0
35649,35649,kolesnikovolegalekseyevich,kolesnikovolegalekseyevich,1.0
27000,27000,maychouali,maychouali,1.0
23787,23787,yuktungenergypteltd,yuktungenergypteltd,1.0
26726,26726,ruzzateranilianajosefa,ruzzateranilianajosefa,1.0
16961,16961,girkinigorvsevolodovich,girkinigorvsevolodovich,1.0
51887,51887,marsaenergytradingdmcc,marsaenergytradingdmcc,1.0
13173,13173,coloradocessafranciscoantonio,coloradocessafranciscoantonio,1.0
13406,13406,esparragozagastelumbrendaguadalupe,esparragozagastelumbrendaguadalupe,1.0
48620,48620,xianlongdetechnologydevelopmentcompanylimited,xianlongdetechnologydevelopmentcompanylimited,1.0
19037,19037,inresbankooo,inresbankooo,1.0
41079,41079,polaraizooo,polaraizooo,1.0
46705,46705,internationalcompanylimitedliabilitycompanykhorvik,internationalcompanylimitedliabilitycompanykhorvik,1.0
31673,31673,prigozhinalyubovvalentinovna,prigozhinalyubovvalentinovna,1.0
24652,24652,erpscan,erpscan,1.0
25840,25840,pacificshippingandtransportationlimited,pacificshippingandtransportationlimited,1.0
35002,35002,llcresortzolotoekoltso,llcresortzolotoekoltso,1.0
47840,47840,publicjointstockcompanypikspecializedhomebuilder,publicjointstockcompanypikspecializedhomebuilder,1.0
42256,42256,gaviatradingsptyltd,gaviatradingsptyltd,1.0
26749,26749,tabajahassan,tabajahassan,1.0
35585,35585,vybornyanatolyborisovich,vybornyanatolyborisovich,1.0
45695,45695,oooabsolyutshar,oooabsolyutshar,1.0
17177,17177,berezinfedor,berezinfedor,1.0
34025,34025,shanghaihongmancartoonandanimationdesignstudio,shanghaihongmancartoonandanimationdesignstudio,1.0
48660,48660,jointstockcompanyrmtechnologies,jointstockcompanyrmtechnologies,1.0
21033,21033,carouriasefrain,carouriasefrain,1.0
17509,17509,abdulkarimgroup,abdulkarimgroup,1.0
11486,11486,grupofalconsa,grupofalconsa,1.0
18329,18329,eblatradeservicessaloffshore,eblatradeservicessaloffshore,1.0
35400,35400,arefyevnikolayvasilyevich,arefyevnikolayvasilyevich,1.0
41917,41917,internationalinvestmentbank,internationalinvestmentbank,1.0
47671,47671,keisstudio,keisstudio,1.0
50937,50937,fkhklimited,fkhklimited,1.0
44966,44966,jointstockcompanyechelonunionforscienceanddevelopment,jointstockcompanyechelonunionforscienceanddevelopment,1.0
30373,30373,kavehparsminingindustriesdevelopmentcompany,kavehparsminingindustriesdevelopmentcompany,1.0
38644,38644,medvedevilyadmitrievich,medvedevilyadmitrievich,1.0
22130,22130,musafiras,musafiras,1.0
20578,20578,mansudaeoverseasprojectgroupofcompanies,mansudaeoverseasprojectgroupofcompanies,1.0
47520,47520,printproduct,printproduct,1.0
51181,51181,limitedliabilitycompanyevrosel,limitedliabilitycompanyevrosel,1.0
48759,48759,chengdukeylinkwirelesstechnologycoltd,chengdukeylinkwirelesstechnologycoltd,1.0
25647,25647,advancedtechnologiescompanyofiran,advancedtechnologiescompanyofiran,1.0
28062,28062,spravaainkasozmenieksro,spravaainkasozmenieksro,1.0
18729,18729,vtbcapitalholdingsclosedjointstockcompany,vtbcapitalholdingsclosedjointstockcompany,1.0
52344,52344,tridentinfinitylimited,tridentinfinitylimited,1.0
48676,48676,altafaliasghar,altafaliasghar,1.0
24343,24343,fursenkosergei,fursenkosergei,1.0
30687,30687,denizmustafaalper,denizmustafaalper,1.0
7698,7698,jelavicante,jelavicante,1.0
32337,32337,aldekerasef,aldekerasef,1.0
21557,21557,ervindanesharyancompany,ervindanesharyancompany,1.0
7894,7894,mahdiadilabdallah,mahdiadilabdallah,1.0
16463,16463,padiernapenaluisorlando,padiernapenaluisorlando,1.0
35608,35608,dimovolegdmitriyevich,dimovolegdmitriyevich,1.0
12744,12744,chamholding,chamholding,1.0
6663,6663,comercializadoradecarnesltda,comercializadoradecarnesltda,1.0
34679,34679,tekhnosoftooo,tekhnosoftooo,1.0
8331,8331,almalikishabiblazem,almalikishabiblazem,1.0
28006,28006,ortegamurillorafaelantonio,ortegamurillorafaelantonio,1.0
40207,40207,everlastingempirelimited,everlastingempirelimited,1.0
17163,17163,tsaryovolehanatolievich,tsaryovolehanatolievich,1.0
26172,26172,olawoobacwilliam,olawoobacwilliam,1.0
24546,24546,isisinthegreatersahara,isisinthegreatersahara,1.0
30288,30288,sunshihmei,sunshihmei,1.0
18688,18688,aghatorek,aghatorek,1.0
36061,36061,shishkinandreinikolaevich,shishkinandreinikolaevich,1.0
24388,24388,lomuromartinelia,lomuromartinelia,1.0
35569,35569,buduyevnikolayrobertovich,buduyevnikolayrobertovich,1.0
39586,39586,dekoningmartinuspterushenrikus,dekoningmartinuspterushenrikus,1.0
10621,10621,beltranromeromireyadenisse,beltranromeromireyadenisse,1.0
16649,16649,rogozindmitryolegovich,rogozindmitryolegovich,1.0
7267,7267,essabarzakarya,essabarzakarya,1.0
40156,40156,kouchakzaeiebrahim,kouchakzaeiebrahim,1.0
31952,31952,alfayidrisaliawwad,alfayidrisaliawwad,1.0
22415,22415,rivierasunriseresortspa,rivierasunriseresortspa,1.0
18249,18249,theeaglesllc,theeaglesllc,1.0
35535,35535,abakarovkhizrimagomedovich,abakarovkhizrimagomedovich,1.0
34059,34059,palatinasarlu,palatinasarlu,1.0
7819,7819,diasdemendoncaleonardo,diasdemendoncaleonardo,1.0
51962,51962,petroengineeringlimitedliabilitycompany,petroengineeringlimitedliabilitycompany,1.0
27183,27183,pentaoceanshipmanagementandoperationllc,pentaoceanshipmanagementandoperationllc,1.0
16660,16660,matviyenkovalentinaivanovna,matviyenkovalentinaivanovna,1.0
49243,49243,gruppapromavto,gruppapromavto,1.0
22610,22610,pisklinmikhailyurevich,pisklinmikhailyurevich,1.0
42021,42021,yuesemmarkirovkaooo,yuesemmarkirovkaooo,1.0
31004,31004,chaconmirandaalejandro,chaconmirandaalejandro,1.0
36017,36017,turangtransittasimacilikanonimsirketi,turangtransittasimacilikanonimsirketi,1.0
51784,51784,loengoshippingandtraderlimited,loengoshippingandtraderlimited,1.0
32125,32125,lotterybgood,lotterybgood,1.0
47993,47993,olimpikgamaicvedisticaretsanayilimitedsirketi,olimpikgamaicvedisticaretsanayilimitedsirketi,1.0
49901,49901,falchinimassimo,falchinimassimo,1.0
35660,35660,kushnarevvitaliyvasilyevich,kushnarevvitaliyvasilyevich,1.0
30761,30761,zarandiraniansteelcompany,zarandiraniansteelcompany,1.0
23092,23092,kimminchol,kimminchol,1.0
11482,11482,agroespinalsa,agroespinalsa,1.0
40873,40873,popovyegorsergeyevich,popovyegorsergeyevich,1.0
21071,21071,ascarrierinternacionalsadecv,ascarrierinternacionalsadecv,1.0
26211,26211,tindayapropertiesholdingusacorp,tindayapropertiesholdingusacorp,1.0
50283,50283,korobkonikolaialekseevich,korobkonikolaialekseevich,1.0
52036,52036,limitedliabilitycompanyinzhiniringoviytsentravtonomnayaenergetika,limitedliabilitycompanyinzhiniringoviytsentravtonomnayaenergetika,1.0
49389,49389,jointstockcompanyolovyannayarudnayakompaniya,jointstockcompanyolovyannayarudnayakompaniya,1.0
49564,49564,prointeritssdoobanjalukaclaninfinityinternationalgroup,prointeritssdoobanjalukaclaninfinityinternationalgroup,1.0
48831,48831,jointstockcompanyuralscientificandtechnologicalcomplex,jointstockcompanyuralscientificandtechnologicalcomplex,1.0
46684,46684,limitedliabilitycompanyscientificresearchinstituteforprecisionmechanics,limitedliabilitycompanyscientificresearchinstituteforprecisionmechanics,1.0
25462,25462,twelfthoceanadministrationgmbh,twelfthoceanadministrationgmbh,1.0
19583,19583,koreazuzagbongmaritimeltd,koreazuzagbongmaritimeltd,1.0
8319,8319,aldajaninadims,aldajaninadims,1.0
47927,47927,jointstockcompanyset1,jointstockcompanyset1,1.0
44216,44216,mcitradingdoobeogradpalilula,mcitradingdoobeogradpalilula,1.0
49829,49829,alexandreorloffltd,alexandreorloffltd,1.0
16868,16868,jointstockcompanyconcernradioelectronictechnologies,jointstockcompanyconcernradioelectronictechnologies,1.0
11783,11783,bosquedesantateresitaltda,bosquedesantateresitaltda,1.0
47964,47964,limitedliabilitycompanyseptember,limitedliabilitycompanyseptember,1.0
26581,26581,kimiyapakhshshargh,kimiyapakhshshargh,1.0
10369,10369,azzaairtransportcompanyltd,azzaairtransportcompanyltd,1.0
16417,16417,ishidashoroku,ishidashoroku,1.0
51606,51606,veteran,veteran,1.0
51503,51503,argotankergroupllc,argotankergroupllc,1.0
11413,11413,representacionesorientesrl,representacionesorientesrl,1.0
43234,43234,abramchenkoviktoriyavaleriyevna,abramchenkoviktoriyavaleriyevna,1.0
46591,46591,veleslavovdmitriialeksandrovich,veleslavovdmitriialeksandrovich,1.0
7706,7706,karadzicjovicevicsonja,karadzicjovicevicsonja,1.0
32683,32683,industrialunitaryenterpriseoilbitumenplant,industrialunitaryenterpriseoilbitumenplant,1.0
50279,50279,jointstockcompanystratimtech,jointstockcompanystratimtech,1.0
33983,33983,revolutionaryarmedforcesofcolombiapeoplesarmy,revolutionaryarmedforcesofcolombiapeoplesarmy,1.0
47286,47286,loschoneros,loschoneros,1.0
19534,19534,hyongwangil,hyongwangil,1.0
48323,48323,alzeinmazenhassan,alzeinmazenhassan,1.0
24230,24230,gazgroup,gazgroup,1.0
44083,44083,closedjointstockcompanysuperconductingnanotechnology,closedjointstockcompanysuperconductingnanotechnology,1.0
35459,35459,gusevdmitrygennadyevich,gusevdmitrygennadyevich,1.0
35015,35015,krugovovantonalekseevich,krugovovantonalekseevich,1.0
15160,15160,petrosuisseintertradecompanysa,petrosuisseintertradecompanysa,1.0
47625,47625,tklogimeks,tklogimeks,1.0
23568,23568,kinefooo,kinefooo,1.0
21939,21939,nasifsaba,nasifsaba,1.0
49525,49525,emitradefze,emitradefze,1.0
9978,9978,uribeuribemiguelangel,uribeuribemiguelangel,1.0
9754,9754,nawayhajiali,nawayhajiali,1.0
29882,29882,ghadirianhamidreza,ghadirianhamidreza,1.0
21735,21735,risuyong,risuyong,1.0
35960,35960,timchenkoelenapetrovna,timchenkoelenapetrovna,1.0
45955,45955,limitedliabilitycompanydzhielelrus,limitedliabilitycompanydzhielelrus,1.0
28061,28061,spravaainkasopohladavoksro,spravaainkasopohladavoksro,1.0
7219,7219,askatasuna,askatasuna,1.0
32033,32033,propertyvbood,propertyvbood,1.0
50553,50553,taliehsabzjehangroupcompany,taliehsabzjehangroupcompany,1.0
12299,12299,jayshaladl,jayshaladl,1.0
33273,33273,blackdropintlcolimited,blackdropintlcolimited,1.0
8420,8420,blotointernationalcompany,blotointernationalcompany,1.0
50448,50448,jiangpingshippingincorporated,jiangpingshippingincorporated,1.0
12477,12477,bonyadtaavonsepah,bonyadtaavonsepah,1.0
18628,18628,loschatas,loschatas,1.0
10313,10313,castropaezjhonpaul,castropaezjhonpaul,1.0
52027,52027,kruoverseaslimited,kruoverseaslimited,1.0
45729,45729,kobolttradingfzllc,kobolttradingfzllc,1.0
15953,15953,nouripetrochemicalcompany,nouripetrochemicalcompany,1.0
23229,23229,pichuginyuriviktorovich,pichuginyuriviktorovich,1.0
43223,43223,limitedliabilitycompanyvoskhodmanagementcompany,limitedliabilitycompanyvoskhodmanagementcompany,1.0
44237,44237,ozeanhorizontbauwerkegmbh,ozeanhorizontbauwerkegmbh,1.0
21026,21026,floresesparzamoises,floresesparzamoises,1.0
48550,48550,jscvladimirplantofprecisionalloys,jscvladimirplantofprecisionalloys,1.0
51890,51890,doubleharmonymarinecorporation,doubleharmonymarinecorporation,1.0
52665,52665,isaevvladislavvasilievich,isaevvladislavvasilievich,1.0
47131,47131,hirzallahthairabdalraziqshukri,hirzallahthairabdalraziqshukri,1.0
18600,18600,alshairihusaynalsalihinsalih,alshairihusaynalsalihinsalih,1.0
3750,3750,internationalcobaltcoinc,internationalcobaltcoinc,1.0
37779,37779,jointstockcompanyscientificproductionenterprisekontakt,jointstockcompanyscientificproductionenterprisekontakt,1.0
48532,48532,aktsionernoeobshchestvozavodproton,aktsionernoeobshchestvozavodproton,1.0
21744,21744,jocholsong,jocholsong,1.0
22062,22062,qanbarkhalidzaki,qanbarkhalidzaki,1.0
49453,49453,varshavskiyborisnikolaevich,varshavskiyborisnikolaevich,1.0
44141,44141,limitedliabilitycompanylegion,limitedliabilitycompanylegion,1.0
39482,39482,jmprovidersofficesadecv,jmprovidersofficesadecv,1.0
12179,12179,coboledesmajuancarlos,coboledesmajuancarlos,1.0
7735,7735,martinovicvinko,martinovicvinko,1.0
13007,13007,desarrollosinmobiliarioscitadelsadecv,desarrollosinmobiliarioscitadelsadecv,1.0
26532,26532,zagrospardiskish,zagrospardiskish,1.0
35397,35397,yushchenkoalexanderandreyevich,yushchenkoalexanderandreyevich,1.0
50188,50188,interasiatradinggrouplimited,interasiatradinggrouplimited,1.0
52638,52638,jointstockcompanyscientificproductionenterpriserusbal,jointstockcompanyscientificproductionenterpriserusbal,1.0
39819,39819,hongkongaeoniancomplexcolimited,hongkongaeoniancomplexcolimited,1.0
44033,44033,kazanskiigosudarstvennyikazennyiporokhovoizavod,kazanskiigosudarstvennyikazennyiporokhovoizavod,1.0
33251,33251,yazdanparastomid,yazdanparastomid,1.0
23327,23327,africadamicrofinanceltd,africadamicrofinanceltd,1.0
46587,46587,elfortl,elfortl,1.0
35664,35664,lesunanatoliyfodorovich,lesunanatoliyfodorovich,1.0
29851,29851,sardashtinasrollah,sardashtinasrollah,1.0
50222,50222,uerubistar,uerubistar,1.0
38037,38037,serviceimmobiliereetgestionsas,serviceimmobiliereetgestionsas,1.0
30625,30625,almustafainternationaluniversity,almustafainternationaluniversity,1.0
49565,49565,kalderacompanyelpgpdoo,kalderacompanyelpgpdoo,1.0
50824,50824,jovehklimited,jovehklimited,1.0
48161,48161,tapfumaneyiasherwalter,tapfumaneyiasherwalter,1.0
22945,22945,dartairlines,dartairlines,1.0
7749,7749,musliuisak,musliuisak,1.0
47420,47420,datana,datana,1.0
15137,15137,sarvshippingcompanylimited,sarvshippingcompanylimited,1.0
35886,35886,jointstockcompanyconcernseaunderwaterweapongidropribor,jointstockcompanyconcernseaunderwaterweapongidropribor,1.0
48241,48241,azzamkhalilmuhammad,azzamkhalilmuhammad,1.0
15570,15570,abbasidavanifereidoun,abbasidavanifereidoun,1.0
50993,50993,otkrytoeaktsionernoeobshchestvoelektromashinostroitelnyizavodvelkont,otkrytoeaktsionernoeobshchestvoelektromashinostroitelnyizavodvelkont,1.0
51651,51651,shablyabogdan,shablyabogdan,1.0
10361,10361,rosarionieblacardozaaenp,rosarionieblacardozaaenp,1.0
15130,15130,homashippingcompanylimited,homashippingcompanylimited,1.0
49278,49278,limitedliabilitycompanykingisepskymachinebuildingplant,limitedliabilitycompanykingisepskymachinebuildingplant,1.0
11530,11530,cardenasguillenezequiel,cardenasguillenezequiel,1.0
46513,46513,aktsionernoeobshchestvoobedinennayainvestitsionnayagruppa,aktsionernoeobshchestvoobedinennayainvestitsionnayagruppa,1.0
37024,37024,nekommercheskayaorganizatsiyafondkhimicheskoerazoruzhenieikonversiya,nekommercheskayaorganizatsiyafondkhimicheskoerazoruzhenieikonversiya,1.0
45866,45866,obshchestvosogranichennoiotvetstvennostyukhaitiansng,obshchestvosogranichennoiotvetstvennostyukhaitiansng,1.0
33497,33497,toghroljerdiseyyedmehdihashemi,toghroljerdiseyyedmehdihashemi,1.0
19272,19272,urzhumtsevolegvyacheslavovich,urzhumtsevolegvyacheslavovich,1.0
49766,49766,medinadiazdomingo,medinadiazdomingo,1.0
46704,46704,limitedliabilitycompanygazpromlindeengineering,limitedliabilitycompanygazpromlindeengineering,1.0
46632,46632,globusturkeylojistikdisticaretlimitedsirketi,globusturkeylojistikdisticaretlimitedsirketi,1.0
10900,10900,beltranleyvaorganization,beltranleyvaorganization,1.0
23577,23577,jointstockcompanysurgutneftegasbank,jointstockcompanysurgutneftegasbank,1.0
17765,17765,rashidbaluchabdul,rashidbaluchabdul,1.0
50552,50552,amadbehinehsazengineeringcompany,amadbehinehsazengineeringcompany,1.0
48642,48642,nasabalirezashafie,nasabalirezashafie,1.0
13004,13004,figueroavasquezeziobenjamin,figueroavasquezeziobenjamin,1.0
48180,48180,golicsrebrenka,golicsrebrenka,1.0
17347,17347,fruminetiinvestmentsltd,fruminetiinvestmentsltd,1.0
11939,11939,hernandezbarronraul,hernandezbarronraul,1.0
12587,12587,barakzaiansarihajiabdullah,barakzaiansarihajiabdullah,1.0
23329,23329,africadainsurancecompany,africadainsurancecompany,1.0
22105,22105,shurufabdalhakim,shurufabdalhakim,1.0
50966,50966,shachenokdariaaleksandrovna,shachenokdariaaleksandrovna,1.0
10986,10986,aguirrecardonaarmando,aguirrecardonaarmando,1.0
47773,47773,piniginpavelivanovich,piniginpavelivanovich,1.0
50133,50133,enutekmakinasanayiveticaretlimitedsirketi,enutekmakinasanayiveticaretlimitedsirketi,1.0
40477,40477,changshatianyispacescienceandtechnologyresearchinstitutecoltd,changshatianyispacescienceandtechnologyresearchinstitutecoltd,1.0
20253,20253,yakimatradingcorporation,yakimatradingcorporation,1.0
40661,40661,nazarovaalinaolegovna,nazarovaalinaolegovna,1.0
51214,51214,publicjointstockcompanyscientificproductionenterpriseimpulse,publicjointstockcompanyscientificproductionenterpriseimpulse,1.0
47778,47778,limitedliabilitycompanyglobaltek,limitedliabilitycompanyglobaltek,1.0
48280,48280,knhshippingprivatelimited,knhshippingprivatelimited,1.0
18940,18940,wakedhatumnidalahmed,wakedhatumnidalahmed,1.0
37857,37857,serdyukovsergeyanatolevich,serdyukovsergeyanatolevich,1.0
37265,37265,ramosacostaalvaro,ramosacostaalvaro,1.0
39297,39297,adalekhalif,adalekhalif,1.0
26195,26195,gonzalezdellanleonardo,gonzalezdellanleonardo,1.0
52011,52011,jointstockcompanymagnezitholding,jointstockcompanymagnezitholding,1.0
37185,37185,jointstockcompanyntvbroadcastingcompany,jointstockcompanyntvbroadcastingcompany,1.0
28311,28311,moraleslloveranegalmanuel,moraleslloveranegalmanuel,1.0
47069,47069,alhadhanabilaliahmed,alhadhanabilaliahmed,1.0
35468,35468,wassermananatolyaleksandrovich,wassermananatolyaleksandrovich,1.0
34656,34656,promsvyazbankpublicjointstockcompany,promsvyazbankpublicjointstockcompany,1.0
15117,15117,nationaliraniantankercompany,nationaliraniantankercompany,1.0
18943,18943,wakedhatumjalalahmed,wakedhatumjalalahmed,1.0
48432,48432,okodesignbureau,okodesignbureau,1.0
33513,33513,baskaudzmitriyyurievich,baskaudzmitriyyurievich,1.0
16534,16534,mahmoudigholamreza,mahmoudigholamreza,1.0
28305,28305,iranaluminumcompany,iranaluminumcompany,1.0
30886,30886,alshakhanfuadahmadnuriali,alshakhanfuadahmadnuriali,1.0
17271,17271,abdulhameedshahabuddin,abdulhameedshahabuddin,1.0
20954,20954,syrianarabarmy,syrianarabarmy,1.0
11459,11459,alvimohammadmasoodazhar,alvimohammadmasoodazhar,1.0
23900,23900,delbrosoverseassa,delbrosoverseassa,1.0
41020,41020,llcspetsavia,llcspetsavia,1.0
11610,11610,metalmineraltradesarl,metalmineraltradesarl,1.0
51593,51593,limitedliabilitycompanyoilservicegarant,limitedliabilitycompanyoilservicegarant,1.0
45251,45251,mosenessetmenedzhmentllc,mosenessetmenedzhmentllc,1.0
10598,10598,aatradingfzco,aatradingfzco,1.0
31455,31455,aktsionernoeobshchestvopozitivteknolodzhiz,aktsionernoeobshchestvopozitivteknolodzhiz,1.0
13149,13149,guzmanlopezovidio,guzmanlopezovidio,1.0
48921,48921,demoyahernandezjosemiguel,demoyahernandezjosemiguel,1.0
7745,7745,morinaxhavit,morinaxhavit,1.0
21991,21991,rahhalmahmud,rahhalmahmud,1.0
38240,38240,kholdingovayakompaniyainterrosooo,kholdingovayakompaniyainterrosooo,1.0
10489,10489,orientaloilkish,orientaloilkish,1.0
47796,47796,shootingcenteraltayshooterltd,shootingcenteraltayshooterltd,1.0
35957,35957,frankkseniagennadevna,frankkseniagennadevna,1.0
50800,50800,companylimitedkomax,companylimitedkomax,1.0
49755,49755,qidonghengchengelectronicsfactory,qidonghengchengelectronicsfactory,1.0
21122,21122,serviciosempresarialesficiesadecv,serviciosempresarialesficiesadecv,1.0
30171,30171,rodriguezserranolucio,rodriguezserranolucio,1.0
20953,20953,darwishsajijamil,darwishsajijamil,1.0
17036,17036,ibrahimayman,ibrahimayman,1.0
16498,16498,alqaduliabdalrahmanmuhammadmustafa,alqaduliabdalrahmanmuhammadmustafa,1.0
39658,39658,artemovviktorsergiyovich,artemovviktorsergiyovich,1.0
44271,44271,naimanagementgmbh,naimanagementgmbh,1.0
47108,47108,shamlakhahmed,shamlakhahmed,1.0
35328,35328,sovanedvizhimostooo,sovanedvizhimostooo,1.0
11980,11980,lorenzanacordonwaldemar,lorenzanacordonwaldemar,1.0
50814,50814,limitedliabilitycompanymasterrm,limitedliabilitycompanymasterrm,1.0
11978,11978,lorenzanacordoneliuelixander,lorenzanacordoneliuelixander,1.0
51474,51474,tsentruchetairegistratsii,tsentruchetairegistratsii,1.0
26408,26408,paurajorgealejandro,paurajorgealejandro,1.0
18334,18334,greenshippingltd,greenshippingltd,1.0
11630,11630,nationaliranianoilcompanypteltd,nationaliranianoilcompanypteltd,1.0
