test_id,ref_id,test_name,ref_name,similarity
27591,27591,tradinglimitedgeneralalcardinal,alcardinalgeneraltradinglimited,0.75
46040,46040,roskapstroywaterliabilitylimitedcleancompany,limitedliabilitycompanyroskapstroycleanwater,0.6153846153846154
25078,25078,jorgegomezrodriguezjesus,rodriguezgomezjorgejesus,0.6296296296296297
47475,47475,closedstockjointservicesspecialcompanytransportation,closedjointstockcompanyspecialtransportationservices,0.639344262295082
45971,45971,companyliabilitylimitedprimelex,limitedliabilitycompanylexprime,0.6285714285714286
49268,49268,rusmedtorgobshchestvoogranichennoiotvetstvennostyus,obshchestvosogranichennoiotvetstvennostyurusmedtorg,0.7959183673469388
42942,42942,nightsbeijingshinycotechnologyltddevelopment,beijingshinynightstechnologydevelopmentcoltd,0.6153846153846154
47847,47847,geopromainingliabilitymenkechelimitedverkhnecompany,limitedliabilitycompanygeopromainingverkhnemenkeche,0.6610169491525424
16990,16990,cpclsinversionesyciaencs,inversionescpclyciasencs,0.5172413793103449
10596,10596,generaltradingfmfllc,fmfgeneraltradingllc,0.6363636363636364
7858,7858,jaliltahirhabbushaltikriti,altikrititahirjalilhabbush,0.6
35012,35012,limitedcompanynerodrinks,nerodrinkscompanylimited,0.6923076923076923
44038,44038,companymachinestockopenbuildingplantjointarsenal,arsenalmachinebuildingplantopenjointstockcompany,0.5862068965517241
49341,49341,limitedtakimlarvesanayiticaretminyonkesicimakinesirketi,minyonkesicitakimlarmakinesanayiveticaretlimitedsirketi,0.6451612903225806
48710,48710,transgulfllcagency,transgulfagency,0.6111111111111112
41277,41277,devicestradinghulmelectricsahraal,hulmalsahraelectricdevicestrading,0.5897435897435898
46522,46522,jointcompanyinstituteelpastockpilotlineresearchand,elparesearchinstituteandpilotlinejointstockcompany,0.5483870967741935
52127,52127,orenburglimitedliabilitycompanygazpromneft,gazpromneftorenburglimitedliabilitycompany,0.9047619047619048
10622,10622,sanchezhectorbeltranmanuel,beltransanchezhectormanuel,0.7142857142857143
47294,47294,companylimitedliabilityeximalabuga,limitedliabilitycompanyalabugaexim,0.6842105263157895
8192,7843,altikritisaddamraghadhussein,altikritisaddamhussein,0.6428571428571429
49794,49794,suministrosdecvoceanossacombustibles,suministroscombustiblesoceanossadecv,0.7
21387,21387,turababualimuhammad,turabalimuhammadabu,0.7
42097,42097,managementmetalloinvestllccompany,managementcompanymetalloinvestllc,0.7714285714285715
44459,44459,furahapvtconstructionltd,furahaconstructionpvtltd,0.5714285714285714
47746,47746,iskrastockmechanicalplantcompanyjointnovosibirsk,jointstockcompanynovosibirskmechanicalplantiskra,0.6727272727272727
48027,48027,tsentrcompanylimitedliabilityinzhenernotekhnologicheskiatm,limitedliabilitycompanyinzhenernotekhnologicheskitsentratm,0.7777777777777778
50811,50811,kompaniyaobshchestvoaktsionernoestalepromyshlennaya,aktsionernoeobshchestvostalepromyshlennayakompaniya,0.7962962962962963
50243,50243,companystockjointopenrogachevskydiaproektorzavod,openjointstockcompanyrogachevskyzavoddiaproektor,0.5862068965517241
49214,49214,afterresearchnamedproductionpopovassociationandas,researchandproductionassociationnamedafteraspopov,0.5789473684210527
29118,29118,shenlimitedcoyangjingimpexpmachinerycheng,shenyangjingchengmachineryimpexpcolimited,0.52
52221,52221,liabilitysistemalimiteditkcompany,limitedliabilitycompanyitksistema,0.5897435897435898
51206,51206,warehouseforesslimitedliabilitycompany,limitedliabilitycompanywarehouseforess,0.8947368421052632
45741,45741,sirketitasimaciliklimitedvediskuzeylogisticsihracatticaretithalat,kuzeylogisticstasimacilikithalatihracatvedisticaretlimitedsirketi,0.6666666666666666
31751,31751,alejosadolfocambaragustavo,alejoscambaragustavoadolfo,0.7142857142857143
51768,51768,stockcreditcompanyjointbankroyal,jointstockcompanyroyalcreditbank,0.5789473684210527
30105,30105,companylimitedsupremeshipping,supremeshippingcompanylimited,0.8620689655172413
9401,9401,sachihuahuadecvfoods,chihuahuafoodssadecv,0.5454545454545454
10634,10634,juancarlosolivasojeda,olivasojedajuancarlos,0.8095238095238095
17228,17228,companylogisticsasianaviationlimited,asianaviationlogisticscompanylimited,0.7894736842105263
23604,23604,drugrinconcastilloorganizationtrafficking,rinconcastillodrugtraffickingorganization,0.7333333333333333
49311,49311,highrussianacademyelectronicsbranchcurrentsiberianinstituteofsciencesof,instituteofhighcurrentelectronicssiberianbranchrussianacademyofsciences,0.7088607594936709
48507,48507,vsrameccompanyjointstock,jointstockcompanyramecvs,0.5714285714285714
24786,24786,qassimaliahmedabdullah,ahmedqassimabdullahali,0.6
50723,50723,palestineseildibeneficasolidarietaassociazioneconpopolo,associazionebeneficadisolidarietaconilpopolopalestinese,0.582089552238806
48441,48441,centercomplexunmannedltdsolutions,complexunmannedsolutionscenterltd,0.7222222222222222
19174,19174,inmobiliariajcorpm,inmobiliariajmcorp,0.6842105263157895
50003,50003,leptonassociationresearchproductionand,researchandproductionassociationlepton,0.717948717948718
51297,51297,limitedshreyasciencesprivatelife,shreyalifesciencesprivatelimited,0.7647058823529411
28047,28047,trygrandcopheapltdcambodiaroyal,trypheapgrandroyalcambodiacoltd,0.4146341463414634
25958,25958,takhtehhonarbashahid,takhtehshahidbahonar,0.5
36676,36676,ooozolotoikompaniyavek,oookompaniyazolotoivek,0.5384615384615384
47956,36425,companylimitedaurusliability,baruslimitedliabilitycompany,0.625
15342,15342,ycateringdesacvrentassocialika,socialikarentasycateringsadecv,0.47368421052631576
52250,52250,shippingcohongkongyaqinglimited,hongkongyaqingshippingcolimited,0.7419354838709677
16476,16476,darnahansarinalsharia,ansaralshariaindarnah,0.5416666666666666
24563,24563,shoresalescortservicesoffcar,carescortservicessaloffshore,0.5757575757575758
27467,27467,copetroleumchinalimitedconcord,chinaconcordpetroleumcolimited,0.6
40571,40571,remontnyyaktsionernoyetsentrobshchestvoseverovostochnyy,aktsionernoyeobshchestvoseverovostochnyyremontnyytsentr,0.7894736842105263
8332,8332,nazarjumahalqasirali,alqasirnazarjumahali,0.8
23308,23308,robertorivasreyesjose,rivasreyesrobertojose,0.6521739130434783
52582,52582,soedineniistockcompanyzavodjointnovotroitskiihromovyh,jointstockcompanynovotroitskiizavodhromovyhsoedinenii,0.6721311475409836
46515,46515,federalstateenterprisekamenskycombine,federalstateenterprisekamenskycombine,1.0
52176,52176,obshchestvootvetstvennostyuogranichennoimtvs,obshchestvosogranichennoiotvetstvennostyumtv,0.6818181818181818
43441,43441,suiteslimitedlilycompany,lilysuitescompanylimited,0.5555555555555556
9485,9485,alislambulimuhammadahmadshawqi,alislambulimuhammadahmadshawqi,1.0
49309,49309,ktstockcompanyjointsitronics,jointstockcompanysitronicskt,0.7333333333333333
43262,43262,companystock53arsenaljoint,jointstockcompany53arsenal,0.6
45981,45973,limitedliabilitycompanyholdinginfrastracture4,limitedliabilitycompanyinfrastractureholding3,0.7916666666666666
33619,33619,lopezrodolfogutierrezfrancisco,lopezgutierrezrodolfofrancisco,0.75
47642,47642,aktsionernoeobshchestvoakonitural,aktsionernoeobshchestvoakonitural,1.0
49186,49186,researchjointandprotekcompanystockenterpriseimplementation,jointstockcompanyresearchandimplementationenterpriseprotek,0.6268656716417911
49768,49768,deeljicarobiocombustiblescvsa,biocombustibleseljicarosadecv,0.5428571428571428
50530,50530,palaciosmunozantoniomiguel,munozpalaciosmiguelantonio,0.6551724137931034
19714,19714,fzegeneraltradinggrandeur,grandeurgeneraltradingfze,0.7037037037037037
15699,15699,cvlosranchoagricolaganaderodemezquitessa,ranchoagricolaganaderolosmezquitessadecv,0.6666666666666666
46911,46911,bhdsdntecnologiesadvancedskyline,skylineadvancedtecnologiessdnbhd,0.5789473684210527
18715,18715,jointsberbankcompanystock,jointstockcompanysberbank,0.7692307692307693
51604,51604,liabilitywelltechlimitedcompany,limitedliabilitycompanywelltech,0.7058823529411765
46809,46809,europeantradingtechnologybv,europeantradingtechnologybv,1.0
50080,50080,companyinformationyemenfortelecommunicationtechnologyasset,yementelecommunicationassetcompanyforinformationtechnology,0.6949152542372882
49411,49411,limitedcompanyliabilitymegastek,limitedliabilitycompanymegastek,0.7058823529411765
50740,50740,byuroinzhiniringooospektrkonstruktorskoe,oookonstruktorskoebyurospektrinzhiniring,0.7045454545454546
49395,49395,jointaleksinskiizavodcompanystockopytnyimehanicheskii,jointstockcompanyaleksinskiiopytnyimehanicheskiizavod,0.7192982456140351
9548,9548,companykdpmaesailtd,maesaikdpcompanyltd,0.4782608695652174
49819,49819,cvjjesadeconstructorasa,constructorajjesasadecv,0.68
7173,7173,ignaciomedinamorenoluis,morenomedinaluisignacio,0.6153846153846154
43272,43272,linksasiapacificlimited,asiapacificlinkslimited,0.8260869565217391
52061,52061,blancoostenorlandoorozman,ostenblancoorozmanorlando,0.76
41113,41113,holdingsystemscomputerlimitedintelligentliabilitycompany,limitedliabilitycompanyholdingintelligentcomputersystems,0.6885245901639344
48248,48248,ghojehbiklorostamshahmari,shahmarighojehbiklorostam,0.84
49837,49837,llcenergycofornacistrading,fornacisenergytradingcollc,0.5
49215,49215,equipmentmarinejscengineeringcorporation,marineequipmentengineeringcorporationjsc,0.7317073170731707
12215,12215,ofacademysecondnaturalsciences,secondacademyofnaturalsciences,0.6470588235294118
34498,34498,insurancecompanycompanystockrosgosstrakhpublicjoint,publicjointstockcompanyinsurancecompanyrosgosstrakh,0.6923076923076923
10899,10899,arturomarcosbeltranleyva,beltranleyvamarcosarturo,0.6923076923076923
44086,44086,liabilitysterlitamakcatalystcompanylimitedplant,limitedliabilitycompanysterlitamakcatalystplant,0.72
49382,49382,companymayakkirovpublicplantjointstock,publicjointstockcompanykirovplantmayak,0.6
10587,10587,noorabdulmuhammadmajeed,noormuhammadabdulmajeed,0.6153846153846154
46020,46020,resourcesrussiantitaniumlimited,russiantitaniumresourceslimited,0.7575757575757576
18070,18070,cvatunerasatritondenueva,nuevaatuneratritonsadecv,0.41935483870967744
51531,51531,companystockinvestgeoservisjoint,jointstockcompanyinvestgeoservis,0.6666666666666666
46909,46909,engineeringaryatadbircompanyteyf,teyftadbiraryaengineeringcompany,0.5789473684210527
17807,17807,padronnayarithkatherineharinghton,haringhtonpadronkatherinenayarith,0.6571428571428571
32351,32351,syrian216branchmilitaryintelligence,syrianmilitaryintelligencebranch216,0.6923076923076923
42733,42733,limitedcompanymashoilliability,mashoillimitedliabilitycompany,0.75
37781,37781,meteorcompanystockjointplant,jointstockcompanymeteorplant,0.5294117647058824
47707,47707,tgunlevshallcmakingcompany,gunmakingcompanylevshatllc,0.5483870967741935
50124,50124,raspadskayaogranichennoiugolnayakompaniyasobshchestvootvetstvennostyu,obshchestvosogranichennoiotvetstvennostyuraspadskayaugolnayakompaniya,0.7391304347826086
27251,27251,censcertaincompaniasaab,saabcertaincompaniasenc,0.6153846153846154
44266,44266,commercialjscunistreambank,unistreamcommercialbankjsc,0.6
22080,22080,muhammadnasiraldinaymansalim,salimmuhammadaymannasiraldin,0.625
7933,7933,hirbinabdulzulkifli,hirzulkiflibinabdul,0.6190476190476191
34764,34764,limitedtekhnologiitsifrovyecompanybudushchegoliability,tsifrovyetekhnologiibudushchegolimitedliabilitycompany,0.7333333333333333
40209,40209,kongfanghonglimitedholdingstian,tianfanghongkongholdingslimited,0.5882352941176471
16020,16020,iransharghcompany,iransharghcompany,1.0
15097,15097,coelectronicindustriescomponents,electroniccomponentsindustriesco,0.7647058823529411
46645,46645,limitedmetalmastercompanyliability,limitedliabilitycompanymetalmaster,0.6842105263157895
52577,52577,companyliabilitylimitedchermetservis,limitedliabilitycompanychermetservis,0.717948717948718
30106,30106,coshanghailtdreachgroupholding,reachholdinggroupshanghaicoltd,0.47368421052631576
43098,43098,krasnoyarskjointpolyuscompanystock,jointstockcompanypolyuskrasnoyarsk,0.6
45376,45376,vekprompromyshlennayacompanylimitedgruppaliability,promyshlennayagruppavekpromlimitedliabilitycompany,0.6545454545454545
49952,49952,galaktikaobshchestvokorporatsiyaaktsionernoe,aktsionernoeobshchestvokorporatsiyagalaktika,0.8181818181818182
49782,49782,khaverimliabilitycompanylimited,limitedliabilitycompanykhaverim,0.7575757575757576
52387,52387,obregonhectorperezandres,obregonperezhectorandres,0.5714285714285714
30618,30618,limiteddongmeiinvestmentcogroup,dongmeiinvestmentgroupcolimited,0.6571428571428571
51411,51411,camiloroseroestebanbetancourt,betancourtroserocamiloesteban,0.6875
46514,46514,jointstock75arsenalcompany,jointstockcompany75arsenal,0.7142857142857143
16023,16023,zarincompanyrafsanjancement,zarinrafsanjancementcompany,0.7241379310344828
45901,45901,forzawayalimitadadevelopmentinvestmentalgroupsociedadand,alzawayagroupfordevelopmentandinvestmentsociedadlimitada,0.5692307692307692
49834,49834,llcfzmarketingawardsdigital,digitalmarketingawardsfzllc,0.6129032258064516
34993,34993,juniorkinahanvincentchristopher,kinahanjuniorchristophervincent,0.6571428571428571
49226,49226,andcorporationjscshipbuildingshiprepairing,shiprepairingandshipbuildingcorporationjsc,0.7209302325581395
44578,44578,limiteddefenseengineeringliabilitypartnership,defenseengineeringlimitedliabilitypartnership,0.9111111111111111
51887,51887,marsaenergytradingdmcc,marsaenergytradingdmcc,1.0
51373,51373,llpvisionshipmanagement,visionshipmanagementllp,0.8260869565217391
29667,29667,osoriolucesantonioguillermo,lucesosorioguillermoantonio,0.7241379310344828
49681,49681,sepahomidexchangecompany,omidsepahexchangecompany,0.6923076923076923
11000,11000,riopresidiocvmineradesa,minerariopresidiosadecv,0.5
40876,40876,companiessapphirestarofgroup,starsapphiregroupofcompanies,0.5294117647058824
13014,13014,geofarmasacvde,geofarmasadecv,0.5
40212,40212,quanzhouyiyangjinltdtradeimportcoexportand,quanzhouyiyangjinimportandexporttradecoltd,0.5833333333333334
36258,36258,raspunderecuokafsocietatealimitatatrading,okaftradingsocietateacuraspunderelimitata,0.5957446808510638
49399,49399,unitarytehnolitenterpriseproductionscienceprivate,unitaryprivatescienceproductionenterprisetehnolit,0.7169811320754716
47754,47754,engineeringaberginstitutenamedcentraliradioafteracademicianresearch,centralresearchradioengineeringinstitutenamedafteracademicianaiberg,0.6710526315789473
40794,40794,eood2016mskonsult,mskonsult2016eood,0.5789473684210527
32452,32452,organizationtraffickingdrugloshuistas,loshuistasdrugtraffickingorganization,0.7073170731707317
49189,49189,semikhatovproductionacademicianofafterassociationautomaticsnamedandnascientific,scientificandproductionassociationofautomaticsnamedafteracademiciannasemikhatov,0.7317073170731707
36410,36410,sberbankcompanytechnologiesstockjoint,jointstockcompanysberbanktechnologies,0.6666666666666666
23825,23825,coltdkinglyinternationalwon,kinglywoninternationalcoltd,0.6129032258064516
35244,34745,companycompanymanagementliabilitylimitedrvc,gmcsmanagementlimitedliabilitycompany,0.6511627906976745
18048,18048,salihabdmuhammadabdallahallatifbinalkawari,alkawariabdallatifbinabdallahsalihmuhammad,0.6363636363636364
49400,49400,companylimitedliabilitystankomash,limitedliabilitycompanystankomash,0.8235294117647058
13007,13007,cvsadecitadelinmobiliariosdesarrollos,desarrollosinmobiliarioscitadelsadecv,0.6585365853658537
15864,15864,companiaderl5ganaderasdeprmanantiales,companiaganadera5manantialessdeprderl,0.5853658536585366
41576,41576,gonzalezjassielvillegasian,gonzalezvillegasianjassiel,0.7142857142857143
19629,19629,generalandsingwangcorporationeconomicstrading,singwangeconomicsandtradinggeneralcorporation,0.6153846153846154
15007,15007,barakzaiabdulsattarhaji,barakzaihajiabdulsattar,0.75
48670,48670,hajjihamidebrahimiforushani,ebrahimiforushanihamidhajji,0.7857142857142857
24431,24431,contrerasmarlenyjosefinahernandez,contrerashernandezmarlenyjosefina,0.7714285714285715
50402,50402,eplekslimitedcompanyliabilitygrupp,limitedliabilitycompanyepleksgrupp,0.6
41998,41998,companytradinglimitedforepostliability,limitedliabilitycompanyforeposttrading,0.6363636363636364
48586,48586,internationallimitedtulunholding,tuluninternationalholdinglimited,0.6666666666666666
41002,41002,stockjointzavodvotkinskiycompany,jointstockcompanyvotkinskiyzavod,0.5789473684210527
25451,25451,hafezaryashippingcompanydarya,hafezdaryaaryashippingcompany,0.7241379310344828
50172,50172,srolablearningmachine,machinelearninglabsro,0.52
46488,46488,juanbastidaserenaspablo,bastidaserenasjuanpablo,0.68
9583,9583,jainalantelsalijr,salijrjainalantel,0.7647058823529411
29020,29020,touristcitygrandtown,grandtowntouristcity,0.8
7192,7192,juanolarraguridiantonio,olarraguridijuanantonio,0.68
30627,30627,centralofoftherepublicelectionbelaruscommission,centralelectioncommissionoftherepublicofbelarus,0.6296296296296297
7598,7598,euserviciodeaereosantander,servicioaereodesantandereu,0.5666666666666667
48120,48120,ogranichennoysveb3otvetstvennostyuobshchestvotekhnologii,obshchestvosogranichennoyotvetstvennostyuveb3tekhnologii,0.6896551724137931
51404,51404,forestspozlakeo,lakeforestspzoo,0.4444444444444444
52249,52249,sirketimakinaanonimendustrimetalsahinler,sahinlermetalmakinaendustrianonimsirketi,0.5957446808510638
34960,34960,peridottradingshippingandllc,peridotshippingandtradingllc,0.6129032258064516
42314,42314,llckismayotradinggeneral,kismayogeneraltrading,0.5769230769230769
