test_id,ref_id,test_name,ref_name,similarity
8256,8256,internationalpacitradinginc,internationalpacifictradinginc,0.7666666666666667
20050,20050,kanycelestin,kanyamacelestin,0.5333333333333333
30849,30849,razoilandgasdevelopmentco,razavioilandgasdevelopmentco,0.75
7662,7662,boravcaninljub,boravcaninljubomir,0.75
50540,50540,karaolipanag,karaolipanagiota,0.7142857142857143
12796,12796,wazirahmedja,wazirahmedjan,0.9090909090909091
41142,41142,averyyuriytimofeyevich,averyanovyuriytimofeyevich,0.6923076923076923
18306,18306,sepetrochemicalsoy,setpetrochemicalsoy,0.7368421052631579
49904,49904,brightunivinternationallimited,brightuniverseinternationallimited,0.7647058823529411
25882,25882,neginkishinternationalsahelandfarasdevelopment,neginkishinternationalsahelandfarasaheldevelopment,0.8936170212765957
7677,7677,dosendam,dosendamir,0.75
51658,51658,pavvadimalekseevich,pavlovvadimalekseevich,0.7619047619047619
51162,51162,4aircraftdesignandengineeringgmbh,4uaircraftdesignandengineeringgmbh,0.9090909090909091
23204,23204,portirestaurant,porticellorestaurant,0.55
26413,26413,goldpdrugtraffickingmoneylaunderingorganization,goldpharmadrugtraffickingmoneylaunderingorganization,0.8235294117647058
20277,20277,demivalentinvalentinovich,demidovvalentinvalentinovich,0.6818181818181818
37371,37371,stankyuriarkadievich,stankevichyuriarkadievich,0.7272727272727273
21922,21922,altarimnadir,altaqirimnadir,0.5714285714285714
23303,23303,chaartemyuryevich,chaykaartemyuryevich,0.7368421052631579
36770,36770,borisovyegorafanas,borisovyegorafanasyevich,0.7272727272727273
7754,7754,nationalcommitteefortheliberationandprotectionofalbanianlan,nationalcommitteefortheliberationandprotectionofalbanianlands,0.9807692307692307
8326,8326,alhuwaisamrashid,alhuwayshisamrashid,0.6666666666666666
35006,35006,clabernardpatrick,clancybernardpatrick,0.65
50226,50226,alcdisk,alcdiskoms,0.625
23123,23123,gonzalezpenujesus,gonzalezpenuelasjesus,0.6190476190476191
31042,31042,moxcartoon,moxingcartoon,0.46153846153846156
51545,51545,limitedliabilitycompanynaftdrilling,limitedliabilitycompanynaftagazdrilling,0.7948717948717948
34196,34196,calderonvindramonhumberto,calderonvindellramonhumberto,0.75
7881,7881,ammhudasalihmahdi,ammashhudasalihmahdi,0.65
10932,7199,alharaislamicfoundation,alharamainislamicfoundation,0.7037037037037037
33998,33998,robkucametaldoo,robnakucametaldoo,0.6470588235294118
30652,30652,jarabdulrahab,jarfanabdulrahab,0.5625
7640,7640,foreningenalaq,foreningenalaqsa,0.8571428571428571
37757,37757,leasingcompanykamincorporated,leasingcompanykamazincorporated,0.8064516129032258
36074,36074,aktpetrolticaretanonimsirketi,aktaupetrolticaretanonimsirketi,0.8064516129032258
46702,46702,jointstockcompanykazancomprmachineryplant,jointstockcompanykazancompressormachineryplant,0.8372093023255814
49829,49829,alexandreorlltd,alexandreorloffltd,0.6111111111111112
38640,38640,turkmusab,turkmenmusab,0.5454545454545454
35495,35495,froltamaraivanovna,frolovatamaraivanovna,0.6666666666666666
12471,12471,ellissamegas,ellissamegastore,0.7142857142857143
30130,30130,syrianministryofpetroleumandmineresources,syrianministryofpetroleumandmineralresources,0.8809523809523809
35903,35903,irkutavtot,irkutavtotrans,0.6666666666666666
51969,51969,gazpromspgportolimitedliabilitycompany,gazpromspgportovayalimitedliabilitycompany,0.8095238095238095
11899,11899,ocampomoralesjorgeelie,ocampomoralesjorgeeliecer,0.8695652173913043
46500,46500,leonrodriguezjuve,leonrodriguezjuvenal,0.8333333333333334
46728,46728,limitedliabilitycompanykisconsulting,limitedliabilitycompanykismetconsulting,0.8205128205128205
20129,20129,ministryofstatesecu,ministryofstatesecurity,0.8095238095238095
13025,13025,valdezbenijoel,valdezbenitesjoel,0.5882352941176471
27325,27325,iransparesearchcenter,iranspaceresearchcenter,0.7391304347826086
51050,51050,ghafhaidarhoussamaldinabdul,ghaffarhaidarhoussamaldinabdul,0.7931034482758621
11615,11615,ascosciencetechnologygmbh,ascotecsciencetechnologygmbh,0.7777777777777778
38276,38276,kerisaidsuleymanovich,kerimovsaidsuleymanovich,0.7083333333333334
32612,32612,varabeimikamikalaevich,varabeimikalaimikalaevich,0.8
16519,16519,zadmuhammadomar,zadranmuhammadomar,0.6111111111111112
35569,35569,budunikolayrobertovich,buduyevnikolayrobertovich,0.72
46712,46712,cisemiconcolimited,cisemiconductorscolimited,0.56
8125,576,corporacioncimsa,corporacioncimexsa,0.6666666666666666
31573,31573,mikhaleonid,mikhailiukleonid,0.4375
41298,41298,yahuatao,yaohuatao,0.4444444444444444
23896,23896,plsecuritycontrolgroupca,plmsecuritycontrolgroupca,0.8
23260,23260,jarcongosarl,jarviscongosarl,0.5333333333333333
8265,8265,baraassadahmad,barakatassadahmad,0.5882352941176471
23963,23963,aspermanjo,aspermanjoe,0.8888888888888888
47918,47918,tulsnigpao,tulskoenigpao,0.46153846153846156
36791,36791,gusakalexandervladislavovich,gusakovskyalexandervladislavovich,0.7272727272727273
50691,50691,kisedmitrykonstantinovich,kiselevdmitrykonstantinovich,0.75
25901,30402,payandish,payandan,0.4444444444444444
16974,16974,garciaarboedward,garciaarboledaedward,0.6
49416,49416,gutyevgeniyaaleksandrovna,gutsulyevgeniyaaleksandrovna,0.75
16176,16176,maradiagalopezesperanzacari,maradiagalopezesperanzacaridad,0.8928571428571429
35666,35666,lissosergeyfodorovich,lissovskisergeyfodorovich,0.68
32019,32019,relotoad,rexlotoad,0.4444444444444444
28168,50520,noholdingsal,ohgholdingsal,0.6153846153846154
4642,4642,banksadeplc,banksaderatplc,0.5
15663,15663,uchikazuo,uchiborikazuo,0.5
25848,25848,eurtransportationlimited,europetransportationlimited,0.7407407407407407
39147,39147,federalstatefinancedinstitutionofsciencephysicsandtechnologyinstitutenamedafterafiofoftherussianfederationacademyofsciences,federalstatefinancedinstitutionofsciencephysicsandtechnologyinstitutenamedafterafioffeoftherussianfederationacademyofsciences,0.9423076923076923
6715,6715,arellanofelixbenjalberto,arellanofelixbenjaminalberto,0.7777777777777778
31005,31005,cityplazasociedadanomdecapitalvariable,cityplazasociedadanominadecapitalvariable,0.8292682926829268
21286,21286,binladhamza,binladenhamza,0.5384615384615384
46772,46772,openjointstockcompanyvadegtyplant,openjointstockcompanyvadegtyarevplant,0.7837837837837838
26890,26890,fozhus,fozhusen,0.6666666666666666
25018,25018,meeqtesadbank,mehreqtesadbank,0.6
33333,33333,alshajamalhusaynabdaliabdalrahim,alshattijamalhusaynabdaliabdalrahim,0.78125
35667,35667,likhavitalyviktorovich,likhachevvitalyviktorovich,0.6923076923076923
34083,34083,vaseleila,vaseghileila,0.4166666666666667
39783,39783,latortueyou,latortueyouri,0.8181818181818182
23787,23787,yutungenergypteltd,yuktungenergypteltd,0.7368421052631579
22288,22288,ardbearingsllc,ardisbearingsllc,0.625
8117,8117,kovactomi,kovactomislav,0.6363636363636364
46497,46497,inzunzanoripedro,inzunzanoriegapedro,0.631578947368421
41182,41182,tardenrodrigueznadiacamila,tardencillarodrigueznadiacamila,0.7096774193548387
41508,41508,georgioumari,georgioumarilena,0.7142857142857143
4107,4107,rodriguezorejgilbertojose,rodriguezorejuelagilbertojose,0.7241379310344828
29925,29925,jedmilad,jedeedmilad,0.6666666666666666
18367,18367,jpadvertsadecv,jpadvertisingsadecv,0.5263157894736842
7709,7709,komilojica,kosmilojica,0.5454545454545454
7745,7745,morxhavit,morinaxhavit,0.4166666666666667
7716,7716,kunadragoljub,kunaracdragoljub,0.5625
26089,26089,alotaibibadrlam,alotaibibadrlafim,0.75
7686,7686,grumomcilo,grubanmomcilo,0.46153846153846156
25893,25893,parssazengineeringandconstruction,parssazehengineeringandconstruction,0.8823529411764706
44204,44204,federalstateenterpriseyamsverplant,federalstateenterpriseyamsverdlovplant,0.8108108108108109
52084,52084,sinswetang,sinhaswetang,0.5
50777,50777,limitedliabilitycompanyunmannedtechnologiesofmord,limitedliabilitycompanyunmannedtechnologiesofmordovia,0.9215686274509803
25643,25643,edstockbrokerage,edbistockbrokerage,0.6666666666666666
46475,46475,josephwil,josephwilson,0.7
49514,49514,obshchestvosogranichennoiotvetstvennostiuavialinvest,obshchestvosogranichennoiotvetstvennostiuavializinginvest,0.86
45950,45950,limitedliabilitycompanyscientificproductioncompanyelectronicoptiandmechanicalsystems,limitedliabilitycompanyscientificproductioncompanyelectronicopticalandmechanicalsystems,0.9367088607594937
17298,17298,hasfatih,hasarfatih,0.4
28980,28980,soulebisidi,soulemanebisidi,0.5714285714285714
11919,11919,floresborrsamuel,floresborregosamuel,0.631578947368421
48508,48508,limitedliabilitycompanyhotute,limitedliabilitycompanyhotutent,0.9310344827586207
38817,38817,bandvolodymyrvolodymyrovich,banduravolodymyrvolodymyrovich,0.6956521739130435
24897,24897,nasserfadinab,nasserfadinabih,0.8461538461538461
9797,9797,lukashenkaviktaraliaksan,lukashenkaviktaraliaksandravich,0.7857142857142857
23326,23326,africadafinancialservicesandbureaudechaltd,africadafinancialservicesandbureaudechangeltd,0.8444444444444444
16990,16990,iersionescpclyciasencs,inversionescpclyciasencs,0.8260869565217391
24245,24245,darmuhammadhar,darmuhammadharris,0.8
49360,49360,levnikolaialeksandrovich,levinnikolaialeksandrovich,0.7692307692307693
25759,25759,avegutierrezisidro,avelargutierrezisidro,0.6666666666666666
50288,50288,ilyushaleksandrfedorovich,ilyushchenkoaleksandrfedorovich,0.6774193548387096
23266,23266,africahoriinvestmentlimited,africahorizonsinvestmentlimited,0.7419354838709677
7718,7718,lalodragan,lalovicdragan,0.46153846153846156
18347,18347,haqqabdulaziz,haqqaniabdulaziz,0.6666666666666666
40876,40876,starsappgroupofcompanies,starsapphiregroupofcompanies,0.7142857142857143
44252,44252,nalogisticslimited,nailogisticslimited,0.7368421052631579
41045,41045,konovvalentinolegovich,konovalovvalentinolegovich,0.8695652173913043
47957,47957,limitedliabilitycompanyfibnamiadvancedengineering,limitedliabilitycompanyfibetnamiadvancedengineering,0.8823529411764706
50918,50918,crelojistikithalatihracatticaretsirketi,crestalojistikithalatihracatticaretsirketi,0.8333333333333334
49569,49569,jointstockcompanyuralheavyequipmenturalvag,jointstockcompanyuralheavyequipmenturalvagonzavod,0.8444444444444444
10476,10476,sughmuhammadabdallahsalih,sughayrmuhammadabdallahsalih,0.75
25037,25037,mehreqtefinancialgroup,mehreqtesadfinancialgroup,0.72
11541,11541,madfrancocecilia,madridfrancocecilia,0.7222222222222222
8368,8368,hhmetalgmbh,hhmetalformgmbh,0.4666666666666667
29832,29832,azadkamirhossein,azadkhaniamirhossein,0.6
38644,38644,medvilyadmitrievich,medvedevilyadmitrievich,0.7619047619047619
8594,8594,sulamohammedibrahim,sulaimanmohammedibrahim,0.6521739130434783
19128,19128,ngaikosseteugbarret,ngaikosseteugenebarret,0.6818181818181818
11528,11528,trevmoralesmiguel,trevinomoralesmiguel,0.65
10361,10361,rosarionieblacardaenp,rosarionieblacardozaaenp,0.7083333333333334
9345,9345,koreamindevelopmenttradingcorporation,koreaminingdevelopmenttradingcorporation,0.8461538461538461
24588,4697,anehezbollah,lebanesehezbollah,0.5625
52690,52690,ymkreynvemakinasistemlerisanayiticaretanonimsirketi,ymvkreynvemakinasistemlerisanayiticaretanonimsirketi,0.9038461538461539
49604,49604,naimbas,naimbasem,0.7142857142857143
16752,16752,djotmichel,djotodiamichel,0.42857142857142855
28662,28662,semnanirezaebadz,semnanirezaebadzadeh,0.7777777777777778
35624,35624,ivensirinavalentinovna,ivenskikhirinavalentinovna,0.6923076923076923
21343,21343,maintelligencedirectorate,mainintelligencedirectorate,0.92
36862,36862,skakovlyudmilanikolayevna,skakovskayalyudmilanikolayevna,0.7241379310344828
45058,45058,bokaandreiremovich,bokarevandreiremovich,0.6666666666666666
49207,49207,aoprotonp,aoprotonpm,0.875
10656,10656,allaismailhafiz,allamiismailhafiz,0.6470588235294118
52322,52322,vukoticvla,vukoticvlatko,0.7272727272727273
42338,42338,mscapitalptyltd,msdcapitalptyltd,0.6875
11287,11287,paohuachi,paohuachiang,0.7
23823,23823,tsayungyuan,tsangyungyuan,0.6363636363636364
51443,51443,jscnovregistrator,jscnoviyregistrator,0.6842105263157895
21744,21744,jcholsong,jocholsong,0.6666666666666666
40573,40573,prisecurityanddevelopment,primesecurityanddevelopment,0.7777777777777778
37326,37326,karmaraisavasilievna,karmazinaraisavasilievna,0.7391304347826086
23016,17624,kimkyoil,kimkyu,0.42857142857142855
44419,44419,cvijazeljka,cvijanoviczeljka,0.4375
9975,9975,inmobiliariatijuanacossadecv,inmobiliariatijuanacostasadecv,0.8
30964,30964,chfrederic,choifrederic,0.5
11622,11622,petrochcommercialcompanyinternational,petrochemicalcommercialcompanyinternational,0.8
37364,37364,reveevgenyvasilievich,revenkoevgenyvasilievich,0.7083333333333334
7725,7725,lukicsred,lukicsredoje,0.7
42217,42217,gandsdiamfze,gandsdiamondfze,0.5333333333333333
16991,16991,albadshawkialiahmed,albadanishawkialiahmed,0.6818181818181818
45768,45768,limitedcompanylassystems,limitedcompanylasersystems,0.7692307692307693
48050,48050,aguadrian,aguayoadrian,0.5454545454545454
8189,8189,altikritikhabarzanibrahimhasan,altikritikhawlabarzanibrahimhasan,0.8387096774193549
21559,21559,zisttajhizpooycompany,zisttajhizpooyeshcompany,0.7083333333333334
49781,49781,zakrytoeaktsionernoeobshchestvonauchnovnedrencheskoepredpriyatiebol,zakrytoeaktsionernoeobshchestvonauchnovnedrencheskoepredpriyatiebolid,0.9692307692307692
9401,9401,chihufoodssadecv,chihuahuafoodssadecv,0.631578947368421
7714,7714,kryeziuizm,kryeziuizmet,0.8
8739,8739,industrialmineraypecusa,industrialmineraypecuariasa,0.7307692307692307
37362,37362,razvorsvetlanavictorovna,razvorotnevasvetlanavictorovna,0.6896551724137931
30682,30682,corniruizlorenacarolina,corniellesruizlorenacarolina,0.6785714285714286
51207,51207,moexportdwcllc,motoexportdwcllc,0.7333333333333333
50635,50635,pogovadimgennadievich,pogodinvadimgennadievich,0.6956521739130435
16132,16132,guarrosario,guarinorosario,0.5384615384615384
11948,11948,reyesenriluis,reyesenriquezluis,0.5294117647058824
15238,15238,barmohammadnaim,barichmohammadnaim,0.6111111111111112
40321,40321,jointstockcompanyconcernavrscientificandproductionassociation,jointstockcompanyconcernavrorascientificandproductionassociation,0.8870967741935484
34750,34750,jointstockcompanysovcombankli,jointstockcompanysovcombanklife,0.9285714285714286
46721,46721,limitedliabilitycompanymodernconvetechnologies,limitedliabilitycompanymodernconversiontechnologies,0.8235294117647058
20947,20947,alhasansuhhasan,alhasansuhaylhasan,0.5714285714285714
46026,46026,limitedliabilitycompanyyachtclubriverparknaga,limitedliabilitycompanyyachtclubriverparknagatino,0.9148936170212766
48540,48540,federalresearchandproductioncenterjointstockcompanyresearchandproductionassociationma,federalresearchandproductioncenterjointstockcompanyresearchandproductionassociationmars,0.96875
45722,45722,hemhosein,hemsihosein,0.45454545454545453
10494,10494,sahelconsuengineers,sahelconsultantengineers,0.625
36789,36789,geremeyevsuleimansadula,geremeyevsuleimansadulayevich,0.8076923076923077
13005,13005,figueroagomezhasseduardo,figueroagomezhasseineduardo,0.8076923076923077
20379,13071,koyamaguchigumi,yamaguchigumi,0.8461538461538461
47857,47857,limitedliabilitycompanyengineeringcenterofadditechnologies,limitedliabilitycompanyengineeringcenterofadditivetechnologies,0.9166666666666666
45024,45024,limitedliabilitycompanypyasingornayakompaniya,limitedliabilitycompanypyasinskayagornayakompaniya,0.8260869565217391
8159,8159,marinaraluciano,marinarangoluciano,0.6111111111111112
23051,23051,alkhayrsuperm,alkhayrsupermarket,0.6875
22112,22112,alyusufsamalahmad,alyusufsamiralahmad,0.6842105263157895
44929,44929,shakajamal,shakaramijamal,0.42857142857142855
24031,24031,tahmasajjad,tahmasebisajjad,0.5714285714285714
40262,40262,lipavolodymyrvitalyovych,lipandinvolodymyrvitalyovych,0.7142857142857143
11760,11760,gutierrezaguirreduf,gutierrezaguirreduffay,0.8421052631578947
12917,12917,bhuthafizabdulsalam,bhuttavihafizabdulsalam,0.6521739130434783
52084,52084,sinswetang,sinhaswetang,0.5
25908,25908,shirazparsfaraoilrefinery,shirazparsfarayandoilrefinery,0.7241379310344828
45965,45960,limitedliabilitycompanynewdecis2,limitedliabilitycompanynewdecisions1,0.8285714285714286
21091,21091,fgrupoempresarialsadecv,fcgrupoempresarialsadecv,0.8695652173913043
44661,44661,peienergypteltd,peienergypteltd,1.0
8095,8095,hammohammedtahir,hammidmohammedtahir,0.6875
46435,46435,zakrytoeaktsionernoeobshchestvomnogoprofilnayaproizvodstvennayakommercheskayafirmaalk,zakrytoeaktsionernoeobshchestvomnogoprofilnayaproizvodstvennayakommercheskayafirmaalkor,0.9743589743589743
45812,45812,thanchar,thancharlie,0.6666666666666666
29865,29865,golstartradingllc,goldenstartradingllc,0.65
7291,7291,inversioneslaquiycialtda,inversioneslaquintaycialtda,0.7407407407407407
24034,24034,sabahirooz,sabahiroozbeh,0.7272727272727273
49032,49032,einisarkagholamreza,einisarkallehgholamreza,0.6521739130434783
13124,13124,barashahmohammad,barakzaishahmohammad,0.6
11851,11851,latasadefuentedeoro,latasajeradefuentedeoro,0.7272727272727273
23284,23284,preduzecezatrgovinunavelikoimaloparttechdoobeogradsavskivenac,preduzecezatrgovinunavelikoimalopartizantechdoobeogradsavskivenac,0.8769230769230769
36637,36637,ooobmproektekolo,ooobmproektekologiya,0.7777777777777778
36894,36894,zhuranikolaiandreyevich,zhuravlevnikolaiandreyevich,0.7037037037037037
23519,23519,hanaelectronicsjv,hanaelectronicsjvc,0.9375
51038,51038,aycnctakimtezgahlarimakinesanayiveticaretlimitedsirketi,ayttcnctakimtezgahlarimakinesanayiveticaretlimitedsirketi,0.8909090909090909
35057,35057,centralresepolice,centralreservepolice,0.7368421052631579
7780,7780,roguljicsla,roguljicslavko,0.75
30624,30624,zabsultan,zabinsultan,0.45454545454545453
37666,37666,jointstockcompanyshipbuildingcorporationakba,jointstockcompanyshipbuildingcorporationakbars,0.9545454545454546
45249,45249,asselectrollc,assetelectrollc,0.7142857142857143
26785,26785,lospocdrugtraffickingorganization,lospochosdrugtraffickingorganization,0.8055555555555556
28528,28528,bazkassemmohamadali,bazzikassemmohamadali,0.7142857142857143
34820,34820,orientalrev,orientalreview,0.75
7647,7647,adexhevat,ademixhevat,0.45454545454545453
22152,22152,jukhalaaldin,jukhdaralaaldin,0.5333333333333333
37322,37322,zatukonstantinfedorovich,zatulinkonstantinfedorovich,0.7407407407407407
12867,12867,syrianpetrocompany,syrianpetroleumcompany,0.6363636363636364
31123,31123,kiriyenkosergeivladile,kiriyenkosergeivladilenovich,0.7692307692307693
10589,10589,duzcancey,duzcanceylan,0.7
50482,50482,heavyoildistributioncompanyhodsal,heavyoildistributioncompanyhodeco,0.8235294117647058
34180,34180,rosmarko,rosicmarko,0.4
44209,44209,pyramrealestategmbhcokg,pyramaxiarealestategmbhcokg,0.7037037037037037
20903,20903,zuletanosalonso,zuletanoscuealonso,0.6111111111111112
46523,46523,sdsolutionslimitedliabilitycompany,sdsolutionslimitedliabilitycompany,1.0
39703,39703,azvistashippingcorporation,azulvistashippingcorporation,0.7857142857142857
8243,8243,zevallosgonzalesfernandomelci,zevallosgonzalesfernandomelciades,0.8709677419354839
16131,16131,abemariano,abetemariano,0.6363636363636364
40482,40482,swehl,swehla,0.75
44807,44807,dagaloabdelhamdan,dagaloabdelrahimhamdan,0.5909090909090909
48220,48220,choecholryo,choecholryong,0.8
40815,40815,limitedliabilitycompanyaktr,limitedliabilitycompanyaktivr,0.8571428571428571
36079,36078,asenerjisanayiveticaretanonimsirketi,somasenerjisanayiveticaretanonimsirketi,0.9166666666666666
